Frame,Visibility,X,Y,Time
741,1,718,338,00:00:24.7
742,1,721,346,00:00:24.733333333333334
743,1,721,353,00:00:24.766666666666666
744,1,725,361,00:00:24.8
745,0,0,0,00:00:24.833333333333332
746,0,0,0,00:00:24.866666666666667
747,0,0,0,00:00:24.9
748,0,0,0,00:00:24.933333333333334
749,0,0,0,00:00:24.966666666666665
750,0,0,0,00:00:25.0
751,0,0,0,00:00:25.03333333333333
752,0,0,0,00:00:25.066666666666666
753,0,0,0,00:00:25.1
754,0,0,0,00:00:25.133333333333333
755,0,0,0,00:00:25.166666666666668
756,0,0,0,00:00:25.2
757,0,0,0,00:00:25.233333333333334
758,0,0,0,00:00:25.266666666666666
759,0,0,0,00:00:25.3
760,0,0,0,00:00:25.333333333333332
761,0,0,0,00:00:25.366666666666667
762,0,0,0,00:00:25.4
763,0,0,0,00:00:25.433333333333334
764,0,0,0,00:00:25.466666666666665
765,0,0,0,00:00:25.5
766,0,0,0,00:00:25.53333333333333
767,0,0,0,00:00:25.566666666666666
768,0,0,0,00:00:25.6
769,0,0,0,00:00:25.633333333333333
770,0,0,0,00:00:25.666666666666668
771,0,0,0,00:00:25.7
772,0,0,0,00:00:25.733333333333334
773,0,0,0,00:00:25.766666666666666
774,0,0,0,00:00:25.8
775,0,0,0,00:00:25.833333333333332
776,0,0,0,00:00:25.866666666666667
777,0,0,0,00:00:25.9
778,0,0,0,00:00:25.933333333333334
779,0,0,0,00:00:25.966666666666665
780,0,0,0,00:00:26.0
781,0,0,0,00:00:26.03333333333333
782,0,0,0,00:00:26.066666666666666
783,0,0,0,00:00:26.099999999999998
784,0,0,0,00:00:26.133333333333333
785,0,0,0,00:00:26.166666666666668
786,0,0,0,00:00:26.2
787,0,0,0,00:00:26.233333333333334
788,0,0,0,00:00:26.266666666666666
789,0,0,0,00:00:26.3
790,0,0,0,00:00:26.333333333333332
791,0,0,0,00:00:26.366666666666667
792,0,0,0,00:00:26.4
793,0,0,0,00:00:26.433333333333334
794,0,0,0,00:00:26.466666666666665
795,0,0,0,00:00:26.5
796,0,0,0,00:00:26.53333333333333
797,0,0,0,00:00:26.566666666666666
798,0,0,0,00:00:26.599999999999998
799,0,0,0,00:00:26.633333333333333
800,0,0,0,00:00:26.666666666666668
801,0,0,0,00:00:26.7
802,0,0,0,00:00:26.733333333333334
803,0,0,0,00:00:26.766666666666666
804,0,0,0,00:00:26.8
805,0,0,0,00:00:26.833333333333332
806,0,0,0,00:00:26.866666666666667
807,0,0,0,00:00:26.9
808,0,0,0,00:00:26.933333333333334
809,0,0,0,00:00:26.966666666666665
810,0,0,0,00:00:27.0
811,0,0,0,00:00:27.03333333333333
812,0,0,0,00:00:27.066666666666666
813,0,0,0,00:00:27.099999999999998
814,0,0,0,00:00:27.133333333333333
815,0,0,0,00:00:27.166666666666668
816,0,0,0,00:00:27.2
817,0,0,0,00:00:27.233333333333334
818,0,0,0,00:00:27.266666666666666
819,0,0,0,00:00:27.3
820,0,0,0,00:00:27.333333333333332
821,0,0,0,00:00:27.366666666666667
822,0,0,0,00:00:27.4
823,0,0,0,00:00:27.433333333333334
824,0,0,0,00:00:27.466666666666665
825,0,0,0,00:00:27.5
826,0,0,0,00:00:27.53333333333333
827,0,0,0,00:00:27.566666666666666
828,0,0,0,00:00:27.599999999999998
829,0,0,0,00:00:27.633333333333333
830,0,0,0,00:00:27.666666666666668
831,0,0,0,00:00:27.7
832,0,0,0,00:00:27.733333333333334
833,0,0,0,00:00:27.766666666666666
834,0,0,0,00:00:27.8
835,0,0,0,00:00:27.833333333333332
836,0,0,0,00:00:27.866666666666667
837,0,0,0,00:00:27.9
838,0,0,0,00:00:27.933333333333334
839,0,0,0,00:00:27.966666666666665
840,0,0,0,00:00:28.0
841,0,0,0,00:00:28.03333333333333
842,0,0,0,00:00:28.066666666666666
843,0,0,0,00:00:28.099999999999998
844,0,0,0,00:00:28.133333333333333
845,0,0,0,00:00:28.166666666666668
846,0,0,0,00:00:28.2
847,0,0,0,00:00:28.233333333333334
848,0,0,0,00:00:28.266666666666666
849,0,0,0,00:00:28.3
850,0,0,0,00:00:28.333333333333332
851,0,0,0,00:00:28.366666666666667
852,0,0,0,00:00:28.4
853,0,0,0,00:00:28.433333333333334
854,0,0,0,00:00:28.466666666666665
855,0,0,0,00:00:28.5
856,0,0,0,00:00:28.53333333333333
857,0,0,0,00:00:28.566666666666666
858,0,0,0,00:00:28.599999999999998
859,0,0,0,00:00:28.633333333333333
860,0,0,0,00:00:28.666666666666668
861,0,0,0,00:00:28.7
862,0,0,0,00:00:28.733333333333334
863,0,0,0,00:00:28.766666666666666
864,0,0,0,00:00:28.8
865,0,0,0,00:00:28.833333333333332
866,0,0,0,00:00:28.866666666666667
867,0,0,0,00:00:28.9
868,0,0,0,00:00:28.933333333333334
869,0,0,0,00:00:28.966666666666665
870,1,663,342,00:00:29.0
871,1,668,318,00:00:29.03333333333333
872,1,671,296,00:00:29.066666666666666
873,1,676,275,00:00:29.099999999999998
874,1,680,257,00:00:29.133333333333333
875,1,682,238,00:00:29.166666666666668
876,1,686,222,00:00:29.2
877,1,690,207,00:00:29.233333333333334
878,1,691,192,00:00:29.266666666666666
879,1,696,178,00:00:29.3
880,1,698,166,00:00:29.333333333333332
881,1,701,153,00:00:29.366666666666667
882,1,706,143,00:00:29.4
883,1,707,132,00:00:29.433333333333334
884,1,711,123,00:00:29.466666666666665
885,1,713,116,00:00:29.5
886,1,716,108,00:00:29.53333333333333
887,1,720,101,00:00:29.566666666666666
888,1,721,96,00:00:29.599999999999998
889,1,725,91,00:00:29.633333333333333
890,1,726,87,00:00:29.666666666666668
891,1,731,86,00:00:29.7
892,1,732,82,00:00:29.733333333333334
893,1,736,82,00:00:29.766666666666666
894,1,738,82,00:00:29.8
895,1,741,85,00:00:29.833333333333332
896,1,743,87,00:00:29.866666666666667
897,1,746,91,00:00:29.9
898,1,748,96,00:00:29.933333333333334
899,1,751,103,00:00:29.966666666666665
900,1,753,111,00:00:30.0
901,1,755,121,00:00:30.03333333333333
902,1,758,131,00:00:30.066666666666666
903,1,761,142,00:00:30.099999999999998
904,1,761,156,00:00:30.133333333333333
905,1,763,171,00:00:30.166666666666668
906,1,766,186,00:00:30.2
907,1,768,205,00:00:30.233333333333334
908,1,771,223,00:00:30.266666666666666
909,1,773,243,00:00:30.3
910,1,773,263,00:00:30.333333333333332
911,1,776,285,00:00:30.366666666666667
912,1,778,308,00:00:30.4
913,1,777,326,00:00:30.433333333333334
914,0,0,0,00:00:30.466666666666665
915,1,716,281,00:00:30.5
916,1,703,271,00:00:30.53333333333333
917,1,693,263,00:00:30.566666666666666
918,1,686,261,00:00:30.599999999999998
919,1,678,257,00:00:30.633333333333333
920,1,673,256,00:00:30.666666666666668
921,1,670,256,00:00:30.7
922,1,666,256,00:00:30.733333333333334
923,1,663,257,00:00:30.766666666666666
924,1,661,258,00:00:30.8
925,1,658,261,00:00:30.833333333333332
926,1,656,263,00:00:30.866666666666667
927,1,655,266,00:00:30.9
928,1,652,268,00:00:30.933333333333334
929,1,651,271,00:00:30.966666666666665
930,1,651,276,00:00:31.0
931,1,648,281,00:00:31.03333333333333
932,1,648,283,00:00:31.066666666666666
933,1,647,288,00:00:31.099999999999998
934,1,646,293,00:00:31.133333333333333
935,1,646,301,00:00:31.166666666666668
936,1,646,306,00:00:31.2
937,1,645,311,00:00:31.233333333333334
938,1,643,316,00:00:31.266666666666666
939,1,643,321,00:00:31.3
940,1,645,330,00:00:31.333333333333332
941,1,643,336,00:00:31.366666666666667
942,1,643,341,00:00:31.4
943,1,643,351,00:00:31.433333333333334
944,1,643,356,00:00:31.466666666666665
945,1,643,361,00:00:31.5
946,1,642,375,00:00:31.53333333333333
947,1,643,378,00:00:31.566666666666666
948,1,641,356,00:00:31.599999999999998
949,1,643,338,00:00:31.633333333333333
950,1,643,322,00:00:31.666666666666668
951,1,645,308,00:00:31.7
952,1,645,296,00:00:31.733333333333334
953,1,646,283,00:00:31.766666666666666
954,1,646,273,00:00:31.8
955,1,646,263,00:00:31.833333333333332
956,1,646,253,00:00:31.866666666666667
957,1,648,246,00:00:31.9
958,1,648,237,00:00:31.933333333333334
959,1,650,231,00:00:31.966666666666665
960,1,651,226,00:00:32.0
961,1,651,221,00:00:32.03333333333333
962,1,651,216,00:00:32.06666666666666
963,1,651,213,00:00:32.1
964,1,652,211,00:00:32.13333333333333
965,1,651,211,00:00:32.166666666666664
966,1,652,211,00:00:32.2
967,1,652,212,00:00:32.233333333333334
968,1,652,216,00:00:32.266666666666666
969,1,651,218,00:00:32.3
970,1,651,222,00:00:32.333333333333336
971,1,651,228,00:00:32.36666666666667
972,1,652,237,00:00:32.4
973,1,651,246,00:00:32.43333333333333
974,1,651,256,00:00:32.46666666666667
975,1,651,268,00:00:32.5
976,1,651,280,00:00:32.53333333333333
977,1,681,252,00:00:32.56666666666666
978,1,693,237,00:00:32.6
979,1,706,232,00:00:32.63333333333333
980,1,713,226,00:00:32.666666666666664
981,1,721,223,00:00:32.7
982,1,726,222,00:00:32.733333333333334
983,1,731,221,00:00:32.766666666666666
984,1,736,222,00:00:32.8
985,1,738,223,00:00:32.833333333333336
986,1,741,226,00:00:32.86666666666667
987,1,745,227,00:00:32.9
988,1,746,231,00:00:32.93333333333333
989,1,751,233,00:00:32.96666666666667
990,1,751,236,00:00:33.0
991,1,753,241,00:00:33.03333333333333
992,1,756,246,00:00:33.06666666666666
993,1,757,250,00:00:33.1
994,1,758,255,00:00:33.13333333333333
995,1,761,260,00:00:33.166666666666664
996,1,762,266,00:00:33.2
997,1,763,271,00:00:33.233333333333334
998,1,766,276,00:00:33.266666666666666
999,1,766,281,00:00:33.3
1000,1,768,288,00:00:33.333333333333336
1001,1,770,296,00:00:33.36666666666667
1002,1,771,301,00:00:33.4
1003,1,771,310,00:00:33.43333333333333
1004,1,772,316,00:00:33.46666666666667
1005,1,775,325,00:00:33.5
1006,1,776,331,00:00:33.53333333333333
1007,1,776,340,00:00:33.56666666666666
1008,1,777,346,00:00:33.6
1009,1,777,346,00:00:33.63333333333333
1010,1,768,318,00:00:33.666666666666664
1011,1,763,296,00:00:33.7
1012,1,756,278,00:00:33.733333333333334
1013,1,751,262,00:00:33.766666666666666
1014,1,746,245,00:00:33.8
1015,1,742,231,00:00:33.833333333333336
1016,1,738,218,00:00:33.86666666666667
1017,1,733,206,00:00:33.9
1018,1,728,195,00:00:33.93333333333333
1019,1,725,185,00:00:33.96666666666667
1020,1,721,176,00:00:34.0
1021,1,716,166,00:00:34.03333333333333
1022,1,712,158,00:00:34.06666666666666
1023,1,706,151,00:00:34.1
1024,1,703,143,00:00:34.13333333333333
1025,1,698,138,00:00:34.166666666666664
1026,1,696,136,00:00:34.2
1027,1,691,131,00:00:34.233333333333334
1028,1,686,128,00:00:34.266666666666666
1029,1,682,126,00:00:34.3
1030,1,678,125,00:00:34.333333333333336
1031,1,673,123,00:00:34.36666666666667
1032,1,670,126,00:00:34.4
1033,1,666,126,00:00:34.43333333333333
1034,1,662,128,00:00:34.46666666666667
1035,1,656,131,00:00:34.5
1036,1,651,136,00:00:34.53333333333333
1037,1,646,141,00:00:34.56666666666666
1038,1,643,146,00:00:34.6
1039,1,638,153,00:00:34.63333333333333
1040,1,635,161,00:00:34.666666666666664
1041,1,631,171,00:00:34.7
1042,1,626,180,00:00:34.733333333333334
1043,1,623,191,00:00:34.766666666666666
1044,1,618,201,00:00:34.8
1045,1,613,213,00:00:34.833333333333336
1046,1,611,227,00:00:34.86666666666667
1047,1,606,241,00:00:34.9
1048,1,603,256,00:00:34.93333333333333
1049,1,598,273,00:00:34.96666666666667
1050,1,596,288,00:00:35.0
1051,1,593,306,00:00:35.03333333333333
1052,1,590,322,00:00:35.06666666666666
1053,1,585,327,00:00:35.1
1054,1,577,310,00:00:35.13333333333333
1055,1,572,293,00:00:35.166666666666664
1056,1,570,286,00:00:35.2
1057,1,566,278,00:00:35.233333333333334
1058,1,563,273,00:00:35.266666666666666
1059,1,563,271,00:00:35.3
1060,1,561,268,00:00:35.333333333333336
1061,1,561,266,00:00:35.36666666666667
1062,0,0,0,00:00:35.4
1063,0,0,0,00:00:35.43333333333333
1064,0,0,0,00:00:35.46666666666667
1065,1,557,266,00:00:35.5
1066,1,556,268,00:00:35.53333333333333
1067,1,556,271,00:00:35.56666666666666
1068,1,556,273,00:00:35.6
1069,1,556,276,00:00:35.63333333333333
1070,1,556,278,00:00:35.666666666666664
1071,1,555,283,00:00:35.7
1072,1,556,286,00:00:35.733333333333334
1073,1,553,291,00:00:35.766666666666666
1074,1,555,296,00:00:35.8
1075,1,556,301,00:00:35.833333333333336
1076,1,553,305,00:00:35.86666666666667
1077,1,556,311,00:00:35.9
1078,1,556,316,00:00:35.93333333333333
1079,1,556,321,00:00:35.96666666666667
1080,1,556,328,00:00:36.0
1081,1,556,335,00:00:36.03333333333333
1082,1,556,341,00:00:36.06666666666666
1083,1,556,346,00:00:36.1
1084,1,556,353,00:00:36.13333333333333
1085,1,556,361,00:00:36.166666666666664
1086,0,0,0,00:00:36.2
1087,0,0,0,00:00:36.233333333333334
1088,0,0,0,00:00:36.266666666666666
1089,0,0,0,00:00:36.3
1090,0,0,0,00:00:36.333333333333336
1091,0,0,0,00:00:36.36666666666667
1092,0,0,0,00:00:36.4
1093,0,0,0,00:00:36.43333333333333
1094,0,0,0,00:00:36.46666666666667
1095,1,523,352,00:00:36.5
1096,1,517,346,00:00:36.53333333333333
1097,1,511,337,00:00:36.56666666666666
1098,1,503,328,00:00:36.6
1099,1,496,323,00:00:36.63333333333333
1100,1,491,318,00:00:36.666666666666664
1101,1,485,312,00:00:36.7
1102,1,477,308,00:00:36.733333333333334
1103,1,471,306,00:00:36.766666666666666
1104,1,466,303,00:00:36.8
1105,1,458,303,00:00:36.833333333333336
1106,1,451,302,00:00:36.86666666666667
1107,1,443,303,00:00:36.9
1108,1,437,306,00:00:36.93333333333333
1109,1,431,308,00:00:36.96666666666667
1110,1,423,312,00:00:37.0
1111,1,416,317,00:00:37.03333333333333
1112,1,410,323,00:00:37.06666666666666
1113,1,403,331,00:00:37.1
1114,1,395,338,00:00:37.13333333333333
1115,1,387,350,00:00:37.166666666666664
1116,1,381,361,00:00:37.2
1117,1,371,373,00:00:37.233333333333334
1118,1,363,388,00:00:37.266666666666666
1119,1,356,401,00:00:37.3
1120,1,346,421,00:00:37.333333333333336
1121,1,338,438,00:00:37.36666666666667
1122,1,337,451,00:00:37.4
1123,1,385,396,00:00:37.43333333333333
1124,0,0,0,00:00:37.46666666666667
1125,1,433,341,00:00:37.5
1126,1,447,326,00:00:37.53333333333333
1127,1,461,313,00:00:37.56666666666666
1128,1,471,306,00:00:37.6
1129,1,480,298,00:00:37.63333333333333
1130,1,486,292,00:00:37.666666666666664
1131,1,492,288,00:00:37.7
1132,1,498,287,00:00:37.733333333333334
1133,1,503,286,00:00:37.766666666666666
1134,1,508,285,00:00:37.8
1135,1,512,286,00:00:37.833333333333336
1136,1,516,286,00:00:37.86666666666667
1137,1,521,286,00:00:37.9
1138,1,523,290,00:00:37.93333333333333
1139,1,526,291,00:00:37.96666666666667
1140,1,530,296,00:00:38.0
1141,1,533,298,00:00:38.03333333333333
1142,1,536,301,00:00:38.06666666666666
1143,1,537,306,00:00:38.1
1144,1,541,311,00:00:38.13333333333333
1145,1,542,316,00:00:38.166666666666664
1146,1,546,321,00:00:38.2
1147,1,546,327,00:00:38.233333333333334
1148,1,548,332,00:00:38.266666666666666
1149,1,551,338,00:00:38.3
1150,1,551,346,00:00:38.333333333333336
1151,1,553,353,00:00:38.36666666666667
1152,1,556,358,00:00:38.4
1153,1,557,366,00:00:38.43333333333333
1154,1,558,373,00:00:38.46666666666667
1155,0,0,0,00:00:38.5
1156,0,0,0,00:00:38.53333333333333
1157,0,0,0,00:00:38.56666666666666
1158,1,566,353,00:00:38.6
1159,1,571,337,00:00:38.63333333333333
1160,1,573,318,00:00:38.666666666666664
1161,1,576,303,00:00:38.7
1162,1,578,288,00:00:38.733333333333334
1163,1,581,276,00:00:38.766666666666666
1164,1,583,265,00:00:38.8
1165,1,587,253,00:00:38.833333333333336
1166,1,588,243,00:00:38.86666666666667
1167,1,591,233,00:00:38.9
1168,1,595,226,00:00:38.93333333333333
1169,1,596,218,00:00:38.96666666666667
1170,1,601,211,00:00:39.0
1171,1,601,205,00:00:39.03333333333333
1172,1,603,198,00:00:39.06666666666666
1173,1,606,196,00:00:39.1
1174,1,610,191,00:00:39.13333333333333
1175,1,611,188,00:00:39.166666666666664
1176,1,613,188,00:00:39.2
1177,1,616,187,00:00:39.233333333333334
1178,1,620,187,00:00:39.266666666666666
1179,1,621,188,00:00:39.3
1180,1,623,191,00:00:39.333333333333336
1181,1,625,196,00:00:39.36666666666667
1182,1,627,201,00:00:39.4
1183,1,628,206,00:00:39.43333333333333
1184,1,631,213,00:00:39.46666666666667
1185,1,633,221,00:00:39.5
1186,1,636,231,00:00:39.53333333333333
1187,1,636,242,00:00:39.56666666666666
1188,1,638,255,00:00:39.6
1189,1,641,268,00:00:39.63333333333333
1190,1,641,283,00:00:39.666666666666664
1191,1,643,298,00:00:39.7
1192,1,646,316,00:00:39.733333333333334
1193,1,647,333,00:00:39.766666666666666
1194,1,672,306,00:00:39.8
1195,1,692,282,00:00:39.833333333333336
1196,1,703,267,00:00:39.86666666666667
1197,1,713,256,00:00:39.9
1198,1,720,246,00:00:39.93333333333333
1199,1,726,241,00:00:39.96666666666667
1200,1,731,236,00:00:40.0
1201,1,736,233,00:00:40.03333333333333
1202,1,740,231,00:00:40.06666666666666
1203,1,743,231,00:00:40.1
1204,1,746,231,00:00:40.13333333333333
1205,1,748,231,00:00:40.166666666666664
1206,1,751,233,00:00:40.2
1207,1,753,235,00:00:40.233333333333334
1208,1,756,236,00:00:40.266666666666666
1209,1,758,238,00:00:40.3
1210,1,761,242,00:00:40.333333333333336
1211,1,761,246,00:00:40.36666666666667
1212,1,763,250,00:00:40.4
1213,1,766,253,00:00:40.43333333333333
1214,1,767,257,00:00:40.46666666666667
1215,1,768,263,00:00:40.5
1216,1,770,267,00:00:40.53333333333333
1217,1,771,272,00:00:40.56666666666666
1218,1,772,278,00:00:40.6
1219,1,775,286,00:00:40.63333333333333
1220,1,776,291,00:00:40.666666666666664
1221,1,776,296,00:00:40.7
1222,1,778,303,00:00:40.733333333333334
1223,1,778,311,00:00:40.766666666666666
1224,1,781,316,00:00:40.8
1225,1,781,325,00:00:40.833333333333336
1226,1,783,330,00:00:40.86666666666667
1227,1,786,336,00:00:40.9
1228,1,791,342,00:00:40.93333333333333
1229,1,793,346,00:00:40.96666666666667
1230,1,796,353,00:00:41.0
1231,1,801,360,00:00:41.03333333333333
1232,1,806,365,00:00:41.06666666666666
1233,1,808,375,00:00:41.1
1234,1,815,383,00:00:41.13333333333333
1235,1,818,391,00:00:41.166666666666664
1236,1,822,400,00:00:41.2
1237,1,828,408,00:00:41.233333333333334
1238,1,831,415,00:00:41.266666666666666
1239,1,836,426,00:00:41.3
1240,1,841,433,00:00:41.333333333333336
1241,1,842,440,00:00:41.36666666666667
1242,1,848,451,00:00:41.4
1243,1,851,461,00:00:41.43333333333333
1244,1,853,468,00:00:41.46666666666667
1245,1,856,467,00:00:41.5
1246,1,856,465,00:00:41.53333333333333
1247,1,856,462,00:00:41.56666666666666
1248,1,853,461,00:00:41.6
1249,1,853,458,00:00:41.63333333333333
1250,1,853,458,00:00:41.666666666666664
1251,1,852,458,00:00:41.7
1252,1,851,457,00:00:41.733333333333334
1253,1,851,457,00:00:41.766666666666666
1254,1,851,460,00:00:41.8
1255,1,851,460,00:00:41.833333333333336
1256,1,851,461,00:00:41.86666666666667
1257,1,851,466,00:00:41.9
1258,1,851,468,00:00:41.93333333333333
1259,1,853,471,00:00:41.96666666666667
1260,1,853,470,00:00:42.0
1261,1,855,471,00:00:42.03333333333333
1262,1,856,471,00:00:42.06666666666666
1263,1,853,468,00:00:42.1
1264,0,0,0,00:00:42.13333333333333
1265,0,0,0,00:00:42.166666666666664
1266,1,860,471,00:00:42.2
1267,1,860,471,00:00:42.233333333333334
1268,1,861,470,00:00:42.266666666666666
1269,1,862,472,00:00:42.3
1270,1,862,472,00:00:42.333333333333336
1271,1,865,472,00:00:42.36666666666667
1272,0,0,0,00:00:42.4
1273,0,0,0,00:00:42.43333333333333
1274,0,0,0,00:00:42.46666666666667
1275,0,0,0,00:00:42.5
1276,0,0,0,00:00:42.53333333333333
1277,0,0,0,00:00:42.56666666666666
1278,0,0,0,00:00:42.6
1279,0,0,0,00:00:42.63333333333333
1280,0,0,0,00:00:42.666666666666664
1281,0,0,0,00:00:42.7
1282,0,0,0,00:00:42.733333333333334
1283,0,0,0,00:00:42.766666666666666
1284,0,0,0,00:00:42.8
1285,0,0,0,00:00:42.833333333333336
1286,0,0,0,00:00:42.86666666666667
1287,0,0,0,00:00:42.9
1288,0,0,0,00:00:42.93333333333333
1289,0,0,0,00:00:42.96666666666667
1290,0,0,0,00:00:43.0
1291,0,0,0,00:00:43.03333333333333
1292,0,0,0,00:00:43.06666666666666
1293,0,0,0,00:00:43.1
1294,0,0,0,00:00:43.13333333333333
1295,0,0,0,00:00:43.166666666666664
1296,0,0,0,00:00:43.2
1297,0,0,0,00:00:43.233333333333334
1298,0,0,0,00:00:43.266666666666666
1299,0,0,0,00:00:43.3
1300,0,0,0,00:00:43.333333333333336
1301,0,0,0,00:00:43.36666666666667
1302,0,0,0,00:00:43.4
1303,0,0,0,00:00:43.43333333333333
1304,0,0,0,00:00:43.46666666666667
1305,0,0,0,00:00:43.5
1306,0,0,0,00:00:43.53333333333333
1307,0,0,0,00:00:43.56666666666666
1308,0,0,0,00:00:43.6
1309,0,0,0,00:00:43.63333333333333
1310,0,0,0,00:00:43.666666666666664
1311,0,0,0,00:00:43.7
1312,0,0,0,00:00:43.733333333333334
1313,0,0,0,00:00:43.766666666666666
1314,0,0,0,00:00:43.8
1315,0,0,0,00:00:43.833333333333336
1316,0,0,0,00:00:43.86666666666667
1317,0,0,0,00:00:43.9
1318,0,0,0,00:00:43.93333333333333
1319,0,0,0,00:00:43.96666666666667
1320,0,0,0,00:00:44.0
1321,0,0,0,00:00:44.03333333333333
1322,0,0,0,00:00:44.06666666666666
1323,0,0,0,00:00:44.1
1324,0,0,0,00:00:44.13333333333333
1325,0,0,0,00:00:44.166666666666664
1326,0,0,0,00:00:44.2
1327,0,0,0,00:00:44.233333333333334
1328,0,0,0,00:00:44.266666666666666
1329,0,0,0,00:00:44.3
1330,0,0,0,00:00:44.333333333333336
1331,0,0,0,00:00:44.36666666666667
1332,0,0,0,00:00:44.4
1333,0,0,0,00:00:44.43333333333333
1334,0,0,0,00:00:44.46666666666667
1335,0,0,0,00:00:44.5
1336,0,0,0,00:00:44.53333333333333
1337,0,0,0,00:00:44.56666666666666
1338,0,0,0,00:00:44.6
1339,0,0,0,00:00:44.63333333333333
1340,0,0,0,00:00:44.666666666666664
1341,0,0,0,00:00:44.7
1342,0,0,0,00:00:44.733333333333334
1343,0,0,0,00:00:44.766666666666666
1344,0,0,0,00:00:44.8
1345,0,0,0,00:00:44.833333333333336
